Country,ISO_Code,Level,GDLCODE,Region,"2018"
"Mozambique","MOZ","Poverty","MOZp1","Poor",18.4
"Mozambique","MOZ","Poverty","MOZp0","Nonpoor",68.5
"Mozambique","MOZ","Wealth quartiles","MOZw41","Lowest 25%",15.0
"Mozambique","MOZ","Wealth quartiles","MOZw42","Second 25%",16.0
"Mozambique","MOZ","Wealth quartiles","MOZw43","Third 25%",17.9
"Mozambique","MOZ","Wealth quartiles","MOZw44","Highest 25%",44.4
"Mozambique","MOZ","Subnat","MOZr102","Cabo delgado",15.8
"Mozambique","MOZ","Subnat","MOZr109","Gaza",21.8
"Mozambique","MOZ","Subnat","MOZr108","Inhambane",17.9
"Mozambique","MOZ","Subnat","MOZr106","Manica",28.6
"Mozambique","MOZ","Subnat","MOZr111","Maputo Cidade",55.7
"Mozambique","MOZ","Subnat","MOZr110","Maputo Provincia",37.9
"Mozambique","MOZ","Subnat","MOZr103","Nampula",19.4
"Mozambique","MOZ","Subnat","MOZr101","Niassa",17.9
"Mozambique","MOZ","Subnat","MOZr107","Sofala",29.6
"Mozambique","MOZ","Subnat","MOZr105","Tete",17.0
"Mozambique","MOZ","Subnat","MOZr104","Zambezia",20.5
"Myanmar","MMR","National","MMRt","Total",48.4
"Myanmar","MMR","Urb/rur","MMRtu","Urban",67.1
"Myanmar","MMR","Urb/rur","MMRtr","Rural",41.6
"Myanmar","MMR","Poverty","MMRp1","Poor",32.7
"Myanmar","MMR","Poverty","MMRp0","Nonpoor",68.1
"Myanmar","MMR","Wealth quartiles","MMRw41","Lowest 25%",26.4
"Myanmar","MMR","Wealth quartiles","MMRw42","Second 25%",39.7
"Myanmar","MMR","Wealth quartiles","MMRw43","Third 25%",52.9
"Myanmar","MMR","Wealth quartiles","MMRw44","Highest 25%",74.4
"Myanmar","MMR","Subnat","MMRr114","Ayeyarwaddy",37.2
"Myanmar","MMR","Subnat","MMRr107","Bago",44.8
"Myanmar","MMR","Subnat","MMRr104","Chin",48.4
"Myanmar","MMR","Subnat","MMRr101","Kachin",57.7
"Myanmar","MMR","Subnat","MMRr102","Kayah",52.5
"Myanmar","MMR","Subnat","MMRr103","Kayin",49.2
"Myanmar","MMR","Subnat","MMRr108","Magway",45.5
"Myanmar","MMR","Subnat","MMRr109","Mandalay, NayPyitaw",51.3
"Myanmar","MMR","Subnat","MMRr110","Mon",53.8
"Myanmar","MMR","Subnat","MMRr111","Rakhine",36.9
"Myanmar","MMR","Subnat","MMRr105","Sagaing",44.2
"Myanmar","MMR","Subnat","MMRr113","Shan",50.6
"Myanmar","MMR","Subnat","MMRr106","Taninthayi",48.6
"Myanmar","MMR","Subnat","MMRr112","Yangon",63.1
"Namibia","NAM","National","NAMt","Total",51.8
"Namibia","NAM","Urb/rur","NAMtu","Urban",68.0
"Namibia","NAM","Urb/rur","NAMtr","Rural",34.3
"Namibia","NAM","Poverty","NAMp1","Poor",25.8
"Namibia","NAM","Poverty","NAMp0","Nonpoor",81.4
"Namibia","NAM","Wealth quartiles","NAMw41","Lowest 25%",17.6
"Namibia","NAM","Wealth quartiles","NAMw42","Second 25%",32.6
"Namibia","NAM","Wealth quartiles","NAMw43","Third 25%",65.1
"Namibia","NAM","Wealth quartiles","NAMw44","Highest 25%",92.0
"Namibia","NAM","Subnat","NAMr203"," Central",
"Namibia","NAM","Subnat","NAMr202"," Northeast",
"Namibia","NAM","Subnat","NAMr201"," Northwest",
"Namibia","NAM","Subnat","NAMr204"," South",
"Namibia","NAM","Subnat","NAMr101","Caprivi",32.7
"Namibia","NAM","Subnat","NAMr102","Erongo",71.0
"Namibia","NAM","Subnat","NAMr103","Hardap",64.9
"Namibia","NAM","Subnat","NAMr104","Karas",63.4
"Namibia","NAM","Subnat","NAMr108","Kavango",31.6
"Namibia","NAM","Subnat","NAMr105","Khomas",72.4
"Namibia","NAM","Subnat","NAMr106","Kunene",43.0
"Namibia","NAM","Subnat","NAMr107","Ohangwena",30.6
"Namibia","NAM","Subnat","NAMr109","Omaheke",47.6
"Namibia","NAM","Subnat","NAMr110","Omusati",35.0
"Namibia","NAM","Subnat","NAMr111","Oshana",49.0
"Namibia","NAM","Subnat","NAMr112","Oshikoto",42.2
"Namibia","NAM","Subnat","NAMr113","Otjozondjupa",61.3
"Nepal","NPL","National","NPLt","Total",51.8
"Nepal","NPL","Urb/rur","NPLtu","Urban",56.4
"Nepal","NPL","Urb/rur","NPLtr","Rural",44.5
"Nepal","NPL","Poverty","NPLp1","Poor",36.0
"Nepal","NPL","Poverty","NPLp0","Nonpoor",67.0
"Nepal","NPL","Wealth quartiles","NPLw41","Lowest 25%",36.5
"Nepal","NPL","Wealth quartiles","NPLw42","Second 25%",43.1
"Nepal","NPL","Wealth quartiles","NPLw43","Third 25%",54.0
"Nepal","NPL","Wealth quartiles","NPLw44","Highest 25%",73.7
"Nepal","NPL","Subnat","NPLr102","Central",53.4
"Nepal","NPL","Subnat","NPLr101","Eastern",50.6
"Nepal","NPL","Subnat","NPLr105","Far-western",45.9
"Nepal","NPL","Subnat","NPLr104","Mid-western",44.9
"Nepal","NPL","Subnat","NPLr103","Western",57.0
"Nicaragua","NIC","National","NICt","Total",53.5
"Nicaragua","NIC","Urb/rur","NICtu","Urban",65.7
"Nicaragua","NIC","Urb/rur","NICtr","Rural",35.6
"Nicaragua","NIC","Poverty","NICp1","Poor",28.5
"Nicaragua","NIC","Poverty","NICp0","Nonpoor",76.6
"Nicaragua","NIC","Wealth quartiles","NICw41","Lowest 25%",16.7
"Nicaragua","NIC","Wealth quartiles","NICw42","Second 25%",44.0
"Nicaragua","NIC","Wealth quartiles","NICw43","Third 25%",65.3
"Nicaragua","NIC","Wealth quartiles","NICw44","Highest 25%",88.0
"Nicaragua","NIC","Subnat","NICr103","Atlantico (Rio San Juan, Atlantico Norte (Raan), Atlantico Sur (Raas))",32.8
"Nicaragua","NIC","Subnat","NICr102","Central-Norte (Boaco, Chontales, Jinotega, Matagalpa, Esteli, Madriz, Nueva Segovia)",46.6
"Nicaragua","NIC","Subnat","NICr101","Pacifico (Chinandega, Leon, Managua, Masaya, Granada, Carazo, Rivas)",61.3
"Niger","NER","National","NERt","Total",19.9
"Niger","NER","Urb/rur","NERtu","Urban",49.0
"Niger","NER","Urb/rur","NERtr","Rural",14.3
"Niger","NER","Poverty","NERp1","Poor",14.9
"Niger","NER","Poverty","NERp0","Nonpoor",67.7
"Niger","NER","Wealth quartiles","NERw41","Lowest 25%",6.17
"Niger","NER","Wealth quartiles","NERw42","Second 25%",12.1
"Niger","NER","Wealth quartiles","NERw43","Third 25%",17.3
"Niger","NER","Wealth quartiles","NERw44","Highest 25%",44.2
"Niger","NER","Subnat","NERr101","Agadez",31.2
"Niger","NER","Subnat","NERr102","Diffa",24.5
"Niger","NER","Subnat","NERr103","Dosso",16.6
"Niger","NER","Subnat","NERr104","Maradi",18.7
"Niger","NER","Subnat","NERr106","Tahoua",16.6
"Niger","NER","Subnat","NERr105","Tillabery (incl Niamey)",31.1
"Niger","NER","Subnat","NERr107","Zinder",14.8
"Nigeria","NGA","National","NGAt","Total",44.3
"Nigeria","NGA","Urb/rur","NGAtu","Urban",54.6
"Nigeria","NGA","Urb/rur","NGAtr","Rural",35.2
"Nigeria","NGA","Poverty","NGAp1","Poor",30.3
"Nigeria","NGA","Poverty","NGAp0","Nonpoor",66.3
"Nigeria","NGA","Wealth quartiles","NGAw41","Lowest 25%",20.2
"Nigeria","NGA","Wealth quartiles","NGAw42","Second 25%",35.8
"Nigeria","NGA","Wealth quartiles","NGAw43","Third 25%",51.4
"Nigeria","NGA","Wealth quartiles","NGAw44","Highest 25%",69.7
"Nigeria","NGA","Subnat","NGAr122","Abia",58.8
"Nigeria","NGA","Subnat","NGAr137","Abuja FCT",59.3
"Nigeria","NGA","Subnat","NGAr108","Adamawa",37.5
"Nigeria","NGA","Subnat","NGAr101","Akwa Ibom",51.0
"Nigeria","NGA","Subnat","NGAr102","Anambra",58.7
"Nigeria","NGA","Subnat","NGAr103","Bauchi",31.0
"Nigeria","NGA","Subnat","NGAr131","Bayelsa",42.7
"Nigeria","NGA","Subnat","NGAr105","Benue",41.5
"Nigeria","NGA","Subnat","NGAr106","Borno",40.7
"Nigeria","NGA","Subnat","NGAr107","Cross River",41.9
"Nigeria","NGA","Subnat","NGAr123","Delta",53.7
"Nigeria","NGA","Subnat","NGAr132","Ebonyi",36.3
"Nigeria","NGA","Subnat","NGAr104","Edo",51.2
"Nigeria","NGA","Subnat","NGAr133","Ekiti",44.5
"Nigeria","NGA","Subnat","NGAr124","Enugu",48.9
"Nigeria","NGA","Subnat","NGAr134","Gombe",34.5
"Nigeria","NGA","Subnat","NGAr109","Imo",57.7
"Nigeria","NGA","Subnat","NGAr125","Jigawa",28.2
"Nigeria","NGA","Subnat","NGAr110","Kaduna",45.3
"Nigeria","NGA","Subnat","NGAr111","Kano",38.7
"Nigeria","NGA","Subnat","NGAr112","Katsina",35.3
"Nigeria","NGA","Subnat","NGAr126","Kebbi",30.6
"Nigeria","NGA","Subnat","NGAr127","Kogi",42.8
"Nigeria","NGA","Subnat","NGAr113","Kwara",46.0
"Nigeria","NGA","Subnat","NGAr114","Lagos",60.1
"Nigeria","NGA","Subnat","NGAr135","Nassarawa",48.5
"Nigeria","NGA","Subnat","NGAr115","Niger",42.2
"Nigeria","NGA","Subnat","NGAr116","Ogun",54.6
"Nigeria","NGA","Subnat","NGAr117","Ondo",45.8
"Nigeria","NGA","Subnat","NGAr128","Osun",43.9
"Nigeria","NGA","Subnat","NGAr118","Oyo",49.7
"Nigeria","NGA","Subnat","NGAr119","Plateau",39.9
"Nigeria","NGA","Subnat","NGAr120","Rivers",55.6
"Nigeria","NGA","Subnat","NGAr121","Sokoto",28.5
"Nigeria","NGA","Subnat","NGAr129","Taraba",32.0
"Nigeria","NGA","Subnat","NGAr130","Yobe",24.4
"Nigeria","NGA","Subnat","NGAr136","Zamfora",30.8
"North Macedonia","MKD","National","MKDt","Total",91.8
"North Macedonia","MKD","Urb/rur","MKDtu","Urban",92.9
"North Macedonia","MKD","Urb/rur","MKDtr","Rural",89.8
"North Macedonia","MKD","Poverty","MKDp1","Poor",39.8
"North Macedonia","MKD","Poverty","MKDp0","Nonpoor",90.5
"North Macedonia","MKD","Wealth quartiles","MKDw41","Lowest 25%",84.4
"North Macedonia","MKD","Wealth quartiles","MKDw42","Second 25%",92.7
"North Macedonia","MKD","Wealth quartiles","MKDw43","Third 25%",94.2
"North Macedonia","MKD","Wealth quartiles","MKDw44","Highest 25%",96.0
"North Macedonia","MKD","Subnat","MKDr108","East",88.3
"North Macedonia","MKD","Subnat","MKDr104","North East",88.2
"North Macedonia","MKD","Subnat","MKDr102","Pelagoniski",92.1
"North Macedonia","MKD","Subnat","MKDr107","Poloski",93.6
"North Macedonia","MKD","Subnat","MKDr101","Skopski",93.3
"North Macedonia","MKD","Subnat","MKDr106","South East",89.6
"North Macedonia","MKD","Subnat","MKDr105","South West",93.2
"North Macedonia","MKD","Subnat","MKDr103","Vardarski",91.5
"Pakistan","PAK","National","PAKt","Total",64.0
"Pakistan","PAK","Urb/rur","PAKtu","Urban",76.5
"Pakistan","PAK","Urb/rur","PAKtr","Rural",55.9
"Pakistan","PAK","Poverty","PAKp1","Poor",33.8
"Pakistan","PAK","Poverty","PAKp0","Nonpoor",74.1
"Pakistan","PAK","Wealth quartiles","PAKw41","Lowest 25%",37.4
"Pakistan","PAK","Wealth quartiles","PAKw42","Second 25%",60.7
"Pakistan","PAK","Wealth quartiles","PAKw43","Third 25%",74.0
"Pakistan","PAK","Wealth quartiles","PAKw44","Highest 25%",83.8
"Pakistan","PAK","Subnat","PAKr107","AJK",67.5
"Pakistan","PAK","Subnat","PAKr104","Balochistan",60.6
"Pakistan","PAK","Subnat","PAKr108","FATA",42.3
"Pakistan","PAK","Subnat","PAKr106","Gilgit Baltistan",72.3
"Pakistan","PAK","Subnat","PAKr105","Islamabad (ICT)",78.8
"Pakistan","PAK","Subnat","PAKr103","Khyber Pakhtunkhwa (NWFrontier)",58.6
"Pakistan","PAK","Subnat","PAKr101","Punjab",65.7
"Pakistan","PAK","Subnat","PAKr102","Sindh",59.6
"Palestine","PSE","National","PSEt","Total",85.4
"Palestine","PSE","Urb/rur","PSEtu","Urban",84.8
"Palestine","PSE","Urb/rur","PSEtr","Rural",88.0
"Palestine","PSE","Poverty","PSEp1","Poor",42.9
"Palestine","PSE","Poverty","PSEp0","Nonpoor",85.6
"Palestine","PSE","Wealth quartiles","PSEw41","Lowest 25%",72.6
"Palestine","PSE","Wealth quartiles","PSEw42","Second 25%",82.4
"Palestine","PSE","Wealth quartiles","PSEw43","Third 25%",90.4
"Palestine","PSE","Wealth quartiles","PSEw44","Highest 25%",96.0
"Palestine","PSE","Subnat","PSEr104","Bethlehem, Hebron",88.9
"Palestine","PSE","Subnat","PSEr106","Deir El-Balah, Khan Yunis, Rafah",76.7
"Palestine","PSE","Subnat","PSEr101","Jenin, Tubas, Tulkarm, Nablus, Qalqiliya",89.8
"Palestine","PSE","Subnat","PSEr103","Jerusalem",93.0
"Palestine","PSE","Subnat","PSEr105","North Gaza, Gaza",76.9
"Palestine","PSE","Subnat","PSEr102","Salfit, Ramallah, Al-Bireh, Jericho, Al Aghwar",92.7
"Panama","PAN","National","PANt","Total",76.1
"Panama","PAN","Urb/rur","PANtu","Urban",83.8
"Panama","PAN","Urb/rur","PANtr","Rural",58.9
"Panama","PAN","Poverty","PANp1","Poor",29.6
"Panama","PAN","Poverty","PANp0","Nonpoor",82.8
"Panama","PAN","Wealth quartiles","PANw41","Lowest 25%",46.5
"Panama","PAN","Wealth quartiles","PANw42","Second 25%",74.7
"Panama","PAN","Wealth quartiles","PANw43","Third 25%",87.6
"Panama","PAN","Wealth quartiles","PANw44","Highest 25%",95.8
"Panama","PAN","Subnat","PANr203"," Area Central",74.1
"Panama","PAN","Subnat","PANr201"," Area Metropolitana",88.3
"Panama","PAN","Subnat","PANr204"," Area Occidental",72.1
"Panama","PAN","Subnat","PANr202"," Area Oriental",80.9
"Panama","PAN","Subnat","PANr101","Bocas del Toro",63.0
"Panama","PAN","Subnat","PANr104","Chiriqui",77.5
"Panama","PAN","Subnat","PANr102","Cocle",70.2
"Panama","PAN","Subnat","PANr103","Colon",78.5
"Panama","PAN","Subnat","PANr105","Darien",56.1
"Panama","PAN","Subnat","PANr111","Embera Wounaan",30.4
"Panama","PAN","Subnat","PANr106","Herrera",77.3
"Panama","PAN","Subnat","PANr110","Kuna Yala",29.3
"Panama","PAN","Subnat","PANr107","Los Santos",77.6
"Panama","PAN","Subnat","PANr112","Ngobe Bugle",20.2
"Panama","PAN","Subnat","PANr108","Panama",83.0
"Panama","PAN","Subnat","PANr109","Veraguas",60.5
"Papua New Guinea","PNG","National","PNGt","Total",28.2
"Papua New Guinea","PNG","Urb/rur","PNGtu","Urban",57.3
"Papua New Guinea","PNG","Urb/rur","PNGtr","Rural",25.1
"Papua New Guinea","PNG","Poverty","PNGp1","Poor",21.1
"Papua New Guinea","PNG","Poverty","PNGp0","Nonpoor",75.3
"Papua New Guinea","PNG","Wealth quartiles","PNGw41","Lowest 25%",11.9
"Papua New Guinea","PNG","Wealth quartiles","PNGw42","Second 25%",19.1
"Papua New Guinea","PNG","Wealth quartiles","PNGw43","Third 25%",25.0
"Papua New Guinea","PNG","Wealth quartiles","PNGw44","Highest 25%",56.6
"Papua New Guinea","PNG","Subnat","PNGr120","Autonomous Region of Bougainville",28.2
"Papua New Guinea","PNG","Subnat","PNGr103","Central",32.0
"Papua New Guinea","PNG","Subnat","PNGr110","Chimbu, Simbu",31.8
"Papua New Guinea","PNG","Subnat","PNGr118","East New Britain",32.1
"Papua New Guinea","PNG","Subnat","PNGr114","East Sepik",26.8
"Papua New Guinea","PNG","Subnat","PNGr111","Eastern Highlands",23.2
"Papua New Guinea","PNG","Subnat","PNGr108","Enga",23.0
"Papua New Guinea","PNG","Subnat","PNGr102","Gulf",23.6
"Papua New Guinea","PNG","Subnat","PNGr121","Hela",16.0
"Papua New Guinea","PNG","Subnat","PNGr122","Jiwaka",23.6
"Papua New Guinea","PNG","Subnat","PNGr113","Madang",26.2
"Papua New Guinea","PNG","Subnat","PNGr116","Manus",33.0
"Papua New Guinea","PNG","Subnat","PNGr105","Milne Bay",26.3
"Papua New Guinea","PNG","Subnat","PNGr112","Morobe",38.5
"Papua New Guinea","PNG","Subnat","PNGr104","National Capital District",77.9
"Papua New Guinea","PNG","Subnat","PNGr117","New Ireland",27.7
"Papua New Guinea","PNG","Subnat","PNGr106","Northern, Oro",27.9
"Papua New Guinea","PNG","Subnat","PNGr107","Southern Highlands",20.6
"Papua New Guinea","PNG","Subnat","PNGr119","West New Britain",33.9
"Papua New Guinea","PNG","Subnat","PNGr115","West Sepik, Sandaun",22.5
"Papua New Guinea","PNG","Subnat","PNGr101","Western",24.9
"Papua New Guinea","PNG","Subnat","PNGr109","Western Highlands",31.1
"Paraguay","PRY","National","PRYt","Total",78.6
"Paraguay","PRY","Urb/rur","PRYtu","Urban",85.6
"Paraguay","PRY","Urb/rur","PRYtr","Rural",69.6
"Paraguay","PRY","Poverty","PRYp1","Poor",33.5
"Paraguay","PRY","Poverty","PRYp0","Nonpoor",84.3
"Paraguay","PRY","Wealth quartiles","PRYw41","Lowest 25%",48.7
"Paraguay","PRY","Wealth quartiles","PRYw42","Second 25%",77.3
"Paraguay","PRY","Wealth quartiles","PRYw43","Third 25%",90.1
"Paraguay","PRY","Wealth quartiles","PRYw44","Highest 25%",100
"Paraguay","PRY","Subnat","PRYr105","Central (Asuncion, Central)",87.1
"Paraguay","PRY","Subnat","PRYr102","North-East (Caaguazu, Alto Parana, Canideyu)",74.3
"Paraguay","PRY","Subnat","PRYr101","North-West (Boqueron, Alto Paraguay, Presidente Hayes, Conception, Amambay, San pedro, Cordillera)",70.5
"Paraguay","PRY","Subnat","PRYr104","South-East (Guaira, Misiones, Paraguari, Neembucu)",77.8
"Paraguay","PRY","Subnat","PRYr103","South-West (Caazapa, Itapua)",74.8
"Peru","PER","National","PERt","Total",64.2
"Peru","PER","Urb/rur","PERtu","Urban",75.0
"Peru","PER","Urb/rur","PERtr","Rural",40.9
"Peru","PER","Poverty","PERp1","Poor",32.1
"Peru","PER","Poverty","PERp0","Nonpoor",76.4
"Peru","PER","Wealth quartiles","PERw41","Lowest 25%",33.3
"Peru","PER","Wealth quartiles","PERw42","Second 25%",57.9
"Peru","PER","Wealth quartiles","PERw43","Third 25%",75.6
"Peru","PER","Wealth quartiles","PERw44","Highest 25%",90.0
"Peru","PER","Subnat","PERr106","Central (Huancavelica, Huanuco, Junin, Pasco)",53.6
"Peru","PER","Subnat","PERr103","East (Madre de Dios, Cusco, Puno, Apurimac)",49.9
"Peru","PER","Subnat","PERr101","North (Tumbes, Piura, Lambayeque, Cajamarca, La Libertad)",59.1
"Peru","PER","Subnat","PERr102","North East (Amazonas, Loreto, San Martin, Ucayali)",53.4
"Peru","PER","Subnat","PERr104","South (Tacna, Moquegua, Arequipa, Ica, Ayacucho)",65.6
"Peru","PER","Subnat","PERr105","West (Ancash, Lima, Callao)",77.3
"Philippines","PHL","National","PHLt","Total",68.7
"Philippines","PHL","Urb/rur","PHLtu","Urban",74.0
"Philippines","PHL","Urb/rur","PHLtr","Rural",64.1
"Philippines","PHL","Poverty","PHLp1","Poor",36.8
"Philippines","PHL","Poverty","PHLp0","Nonpoor",76.4
"Philippines","PHL","Wealth quartiles","PHLw41","Lowest 25%",43.0
"Philippines","PHL","Wealth quartiles","PHLw42","Second 25%",63.6
"Philippines","PHL","Wealth quartiles","PHLw43","Third 25%",77.5
"Philippines","PHL","Wealth quartiles","PHLw44","Highest 25%",90.5
"Philippines","PHL","Subnat","PHLr117","ARMM",44.3
"Philippines","PHL","Subnat","PHLr102","Cordillera Admin Region",69.9
"Philippines","PHL","Subnat","PHLr103","I-Ilocos",71.6
"Philippines","PHL","Subnat","PHLr104","II-Cagayan Valley",65.4
"Philippines","PHL","Subnat","PHLr105","III-Central Luzon",75.2
"Philippines","PHL","Subnat","PHLr106","IVA-CALABARZON",76.3
"Philippines","PHL","Subnat","PHLr107","IVB-MIMAROPA",61.4
"Philippines","PHL","Subnat","PHLr112","IX-Zamboanga Peninsula",59.9
"Philippines","PHL","Subnat","PHLr101","National Capital Region",80.9
"Philippines","PHL","Subnat","PHLr108","V-Bicol",60.7
"Philippines","PHL","Subnat","PHLr109","VI-Western Visayas",62.5
"Philippines","PHL","Subnat","PHLr110","VII-Central Visayas",66.4
"Philippines","PHL","Subnat","PHLr111","VIII-Eastern Visayas",63.3
"Philippines","PHL","Subnat","PHLr113","X-Northern Mindanao",63.7
"Philippines","PHL","Subnat","PHLr114","XI-Davao",60.0
"Philippines","PHL","Subnat","PHLr115","XII-SOCCSKSARGEN",58.9
"Philippines","PHL","Subnat","PHLr116","XIII-Caraga",65.9
"Rwanda","RWA","National","RWAt","Total",24.3
"Rwanda","RWA","Urb/rur","RWAtu","Urban",45.8
"Rwanda","RWA","Urb/rur","RWAtr","Rural",19.8
"Rwanda","RWA","Poverty","RWAp1","Poor",19.9
"Rwanda","RWA","Poverty","RWAp0","Nonpoor",64.5
"Rwanda","RWA","Wealth quartiles","RWAw41","Lowest 25%",9.44
"Rwanda","RWA","Wealth quartiles","RWAw42","Second 25%",17.1
"Rwanda","RWA","Wealth quartiles","RWAw43","Third 25%",23.4
"Rwanda","RWA","Wealth quartiles","RWAw44","Highest 25%",47.0
"Rwanda","RWA","Subnat","RWAr101","City of Kigali",45.2
"Rwanda","RWA","Subnat","RWAr105","East",23.1
"Rwanda","RWA","Subnat","RWAr104","North",21.5
"Rwanda","RWA","Subnat","RWAr102","South",19.5
"Rwanda","RWA","Subnat","RWAr103","West",21.7
"Saint Lucia","LCA","National","LCAt","Total",83.7
"Saint Lucia","LCA","Urb/rur","LCAtu","Urban",82.5
"Saint Lucia","LCA","Urb/rur","LCAtr","Rural",84.0
"Saint Lucia","LCA","Poverty","LCAp1","Poor",37.2
"Saint Lucia","LCA","Poverty","LCAp0","Nonpoor",86.6
"Saint Lucia","LCA","Wealth quartiles","LCAw41","Lowest 25%",62.5
"Saint Lucia","LCA","Wealth quartiles","LCAw42","Second 25%",84.8
"Saint Lucia","LCA","Wealth quartiles","LCAw43","Third 25%",91.9
"Saint Lucia","LCA","Wealth quartiles","LCAw44","Highest 25%",95.7
"Saint Lucia","LCA","Subnat","LCAr102","St Lucia rural",84.0
"Saint Lucia","LCA","Subnat","LCAr101","St Lucia total",82.5
"Sao Tome & Principe","STP","National","STPt","Total",55.9
"Sao Tome & Principe","STP","Urb/rur","STPtu","Urban",58.6
"Sao Tome & Principe","STP","Urb/rur","STPtr","Rural",50.7
"Sao Tome & Principe","STP","Poverty","STPp1","Poor",35.9
"Sao Tome & Principe","STP","Poverty","STPp0","Nonpoor",69.7
"Sao Tome & Principe","STP","Wealth quartiles","STPw41","Lowest 25%",32.3
"Sao Tome & Principe","STP","Wealth quartiles","STPw42","Second 25%",48.4
"Sao Tome & Principe","STP","Wealth quartiles","STPw43","Third 25%",62.1
"Sao Tome & Principe","STP","Wealth quartiles","STPw44","Highest 25%",80.8
"Sao Tome & Principe","STP","Subnat","STPr101","Regiao Centro",59.3
"Sao Tome & Principe","STP","Subnat","STPr104","Regiao do Principe",57.4
"Sao Tome & Principe","STP","Subnat","STPr103","Regiao Norte",50.2
"Sao Tome & Principe","STP","Subnat","STPr102","Regiao Sul",48.3
"Saudi Arabia","SAU","National","SAUt","Total",86.4
"Saudi Arabia","SAU","Urb/rur","SAUtu","Urban",85.9
"Saudi Arabia","SAU","Urb/rur","SAUtr","Rural",91.8
"Saudi Arabia","SAU","Poverty","SAUp1","Poor",61.0
"Saudi Arabia","SAU","Poverty","SAUp0","Nonpoor",88.2
"Saudi Arabia","SAU","Wealth quartiles","SAUw41","Lowest 25%",58.1
"Saudi Arabia","SAU","Wealth quartiles","SAUw42","Second 25%",89.1
"Saudi Arabia","SAU","Wealth quartiles","SAUw43","Third 25%",100
"Saudi Arabia","SAU","Wealth quartiles","SAUw44","Highest 25%",100
"Saudi Arabia","SAU","Subnat","SAUr101","Center (Riadh, Qassim)",89.6
"Saudi Arabia","SAU","Subnat","SAUr104","Eastern province",88.7
"Saudi Arabia","SAU","Subnat","SAUr105","North (Northern Borders, Al Jawf, Hail)",95.2
"Saudi Arabia","SAU","Subnat","SAUr103","South (Bahah, Jizan, Asir, Najran)",87.5
"Saudi Arabia","SAU","Subnat","SAUr102","West (Makka, Madinah, Tabuk)",82.0
"Senegal","SEN","National","SENt","Total",61.1
"Senegal","SEN","Urb/rur","SENtu","Urban",74.3
"Senegal","SEN","Urb/rur","SENtr","Rural",47.7
"Senegal","SEN","Poverty","SENp1","Poor",32.6
"Senegal","SEN","Poverty","SENp0","Nonpoor",75.8
"Senegal","SEN","Wealth quartiles","SENw41","Lowest 25%",30.3
"Senegal","SEN","Wealth quartiles","SENw42","Second 25%",55.7
"Senegal","SEN","Wealth quartiles","SENw43","Third 25%",71.4
"Senegal","SEN","Wealth quartiles","SENw44","Highest 25%",87.1
"Senegal","SEN","Subnat","SENr101","Dakar",78.2
"Senegal","SEN","Subnat","SENr103","Diourbel",56.1
"Senegal","SEN","Subnat","SENr109","Fatick",50.9
"Senegal","SEN","Subnat","SENr106","Kaolack",45.2
"Senegal","SEN","Subnat","SENr110","Kolda",36.0
"Senegal","SEN","Subnat","SENr108","Louga",55.5
"Senegal","SEN","Subnat","SENr104","Saint Louis",45.2
"Senegal","SEN","Subnat","SENr105","Tambacounda",36.5
"Senegal","SEN","Subnat","SENr107","Thies",69.1
"Senegal","SEN","Subnat","SENr102","Ziguinchor",51.0
"Serbia","SRB","National","SRBt","Total",91.3
"Serbia","SRB","Urb/rur","SRBtu","Urban",92.2
"Serbia","SRB","Urb/rur","SRBtr","Rural",89.7
"Serbia","SRB","Poverty","SRBp1","Poor",34.8
"Serbia","SRB","Poverty","SRBp0","Nonpoor",91.5
"Serbia","SRB","Wealth quartiles","SRBw41","Lowest 25%",84.2
"Serbia","SRB","Wealth quartiles","SRBw42","Second 25%",92.1
"Serbia","SRB","Wealth quartiles","SRBw43","Third 25%",93.7
"Serbia","SRB","Wealth quartiles","SRBw44","Highest 25%",95.2
"Serbia","SRB","Subnat","SRBr101","Belgrade",91.9
"Serbia","SRB","Subnat","SRBr104","South and East Serbia",90.3
"Serbia","SRB","Subnat","SRBr103","Sumadija and West Serbia",91.5
"Serbia","SRB","Subnat","SRBr102","Vojvodina",91.2
"Sierra Leone","SLE","National","SLEt","Total",32.5
"Sierra Leone","SLE","Urb/rur","SLEtu","Urban",48.0
"Sierra Leone","SLE","Urb/rur","SLEtr","Rural",20.6
"Sierra Leone","SLE","Poverty","SLEp1","Poor",24.4
"Sierra Leone","SLE","Poverty","SLEp0","Nonpoor",66.1
"Sierra Leone","SLE","Wealth quartiles","SLEw41","Lowest 25%",11.8
"Sierra Leone","SLE","Wealth quartiles","SLEw42","Second 25%",23.5
"Sierra Leone","SLE","Wealth quartiles","SLEw43","Third 25%",34.8
"Sierra Leone","SLE","Wealth quartiles","SLEw44","Highest 25%",60.1
"Sierra Leone","SLE","Subnat","SLEr109","Bo",30.2
"Sierra Leone","SLE","Subnat","SLEr101","Bombali",29.8
"Sierra Leone","SLE","Subnat","SLEr110","Bonthe",23.6
"Sierra Leone","SLE","Subnat","SLEr106","Kailahun",22.6
"Sierra Leone","SLE","Subnat","SLEr102","Kambia",26.9
"Sierra Leone","SLE","Subnat","SLEr107","Kenema",30.5
"Sierra Leone","SLE","Subnat","SLEr103","Koinadugu",23.6
"Sierra Leone","SLE","Subnat","SLEr108","Kono",25.7
